-8.879797400903978177e-01,4.202024814152740539e-01
-1.071267432924937424e+00,4.965772567922348002e-01
-1.438084064032422393e+00,6.109040584543580232e-01
-1.945630339026330535e+00,7.504851386925903700e-01
-2.392000301262591222e+00,8.774155435024354466e-01
-2.731251404813374695e+00,9.918129535855542134e-01
-3.211232152250580896e+00,1.131464642244782048e+00
-3.813565525203086004e+00,1.296417681760785534e+00
-4.486263720098802033e+00,1.473997860564843165e+00
-5.195715951736787908e+00,1.651483894807573849e+00
-6.009143790518931993e+00,1.854318352187742214e+00
-6.831760138486647094e+00,2.057129273427579452e+00
-7.602388682882279980e+00,2.247265983098697184e+00
-8.311840914520264079e+00,2.424752017341427646e+00
-9.091657968101465315e+00,2.614865190872213585e+00
-9.721556868610672808e+00,2.779747621967221249e+00
-1.032389024156317703e+01,2.944700661483224291e+00
-1.060510828389762850e+01,3.033631967727243861e+00
-1.062324405683036055e+01,3.072007644538378823e+00
-1.028665371394409966e+01,3.021640304228149443e+00
-9.855276273099246254e+00,2.945901004640149701e+00
-9.335156991940042559e+00,2.857581638044757621e+00
-8.974144373038406286e+00,2.794469477744813357e+00
-8.637554030152147178e+00,2.744102137434584421e+00
-8.310152196451449313e+00,2.693711260984021028e+00
-8.190701577039076753e+00,2.694017230808336105e+00
-7.927378062198954467e+00,2.681884350467250488e+00
-7.807927442786580130e+00,2.682190320291565122e+00
-7.783263921332800983e+00,2.707868249393649673e+00
-7.721846363136751101e+00,2.733640323057061394e+00
-7.694039590141646734e+00,2.772133680569856207e+00
-7.868138773790615659e+00,2.848531992087147913e+00
-7.923028583465619334e+00,2.886813524336956593e+00
-8.127595300774217435e+00,2.988748548114342540e+00
-9.198060151313841359e+00,3.229346742657017710e+00
-9.834245554905686859e+00,3.368598316930603076e+00
-1.054079578044075483e+01,3.520477030492245696e+00
-1.131142432483639126e+01,3.710613740163363872e+00
-1.212485216361853624e+01,3.913448197543532459e+00
-1.283430439525652034e+01,4.090934231786262920e+00
-1.339698172536382970e+01,4.230374095182503957e+00
-1.415842176057390134e+01,4.420534340993953926e+00
-1.433904869274392091e+01,4.432879046598026562e+00
-1.451363036726970002e+01,4.432431859931721618e+00
-1.466064651423877407e+01,4.432055281686411163e+00
-1.478928564283671498e+01,4.431725775721765181e+00
-1.497910108419229758e+01,4.444046945185505137e+00
-1.548688860462461392e+01,4.545205276331939714e+00
-1.618425032097411176e+01,4.697107526033913238e+00
-1.679601344855058187e+01,4.823614280317784164e+00
-1.726704693224062481e+01,4.924866756025545911e+00
-1.767690410317302252e+01,5.013468556304919943e+00
-1.821830240880627727e+01,5.127348171300735835e+00
-1.897974244401635247e+01,5.317508417112187580e+00
-1.975037098841198002e+01,5.507645126783303979e+00
-2.035584761290580857e+01,5.659782737888597204e+00
-2.095213572821406345e+01,5.811943885134220444e+00
-2.161878866546553013e+01,5.976732171667899607e+00
-2.212028968281519781e+01,6.103521359635753818e+00
-2.288172971802526590e+01,6.293681605447203786e+00
-2.364316975323533043e+01,6.483841851258653755e+00
-2.439542127925983195e+01,6.674025633210435515e+00
-2.501008641293923063e+01,6.826139708175396947e+00
-2.582351425172137027e+01,7.028974165555564646e+00
-2.658495428693143836e+01,7.219134411367014614e+00
-2.753596851805869150e+01,7.460038575734005306e+00
-2.749341046911057518e+01,7.408918078933153240e+00
-2.741724163496152045e+01,7.345076298282920746e+00
-2.733188429162689559e+01,7.281258053773020045e+00
-2.719139589317886774e+01,7.217581026105110098e+00
-2.693169812075687730e+01,7.115787219169716238e+00
-2.673922191873677079e+01,7.039435979933087673e+00
-2.647638089477344536e+01,6.950457601408403185e+00
-2.631751547795428436e+01,6.886827646021156824e+00
-2.578554692694499550e+01,6.734501745793209260e+00
-2.530556617950778886e+01,6.594850057133981203e+00
-2.506714743155984593e+01,6.518616498599011599e+00
-2.523254059690005491e+01,6.518192848073038448e+00
-2.534280270712686089e+01,6.517910414389055163e+00
-2.544387630816809676e+01,6.517651516845404558e+00
-2.555413841839490630e+01,6.517369083161422161e+00
-2.565521201943614216e+01,6.517110185617771556e+00
-2.515056775054515725e+01,6.403136426060627606e+00
-2.475594434644256481e+01,6.327302981911298474e+00
-2.429095612039676766e+01,6.238842398473916084e+00
-2.396669753823740123e+01,6.175636093612644650e+00
-2.354450860657811262e+01,6.099873257884312672e+00
-2.300625355248617865e+01,5.973178214477786518e+00
-2.243753096473461994e+01,5.820946458811166124e+00
-2.167609092952455185e+01,5.630786212999715268e+00
-2.100943799227307807e+01,5.465997926466036105e+00
-2.014402234991886331e+01,5.250489257517149788e+00
-1.946818090348181229e+01,5.085724507123800642e+00
-1.879233945704477904e+01,4.920959756730454160e+00
-1.797576836672131151e+01,4.730940727760995834e+00
-1.729388166264002180e+01,4.553384085097269107e+00
-1.700661836266132099e+01,4.451660886582869736e+00
-1.671016655349705715e+01,4.349961224208803046e+00
-1.637696070759051992e+01,4.248355706396063525e+00
-1.600095556729747059e+01,4.134052440874272705e+00
-1.549340929230356068e+01,3.994471360636040025e+00
-1.481152258822227807e+01,3.816914717972314186e+00
-1.398890624025456120e+01,3.614103796732476503e+00
-1.327026549943101408e+01,3.436641298630079167e+00
-1.247521467901999870e+01,3.233759768969246107e+00
-1.175971718973776881e+01,3.043481842456136732e+00
-1.121856012954291515e+01,2.891179478368521849e+00
-1.071101385454900523e+01,2.751598398130289169e+00
-1.021265608874066189e+01,2.611993781751723809e+00
-9.643933500989103180e+00,2.459762026085103859e+00
-9.194420287211517717e+00,2.345647049685968710e+00
-8.512533583130233339e+00,2.168090407022242427e+00
-7.745048290275923009e+00,1.965138268940414212e+00
-7.060018334653318739e+00,1.800397054687399079e+00
-6.261824262700984356e+00,1.610330953437276946e+00
-5.653204386665833248e+00,1.471008770742694427e+00
-4.799879259600094095e+00,1.281083886334563271e+00
-4.068906758049649852e+00,1.116460352783206655e+00
-3.328745747313639036e+00,9.518603553721818322e-01
-2.631384030964140752e+00,7.999581056702080861e-01
-1.820858198284921459e+00,6.227309689711294505e-01
-2.811992487264005192e+01,7.625038687530669712e+00
-2.868550420885028274e+01,7.790085871607998591e+00
-2.941623546496233033e+01,7.993132154251155086e+00
-3.004299111393020993e+01,8.170830013756873456e+00
-3.065451299606828428e+01,8.335759517132544261e+00
-3.133930170625248834e+01,8.538923480477359718e+00
-3.122275309294303369e+01,8.564836770982761749e+00
-3.104502816687594091e+01,8.578099386059779619e+00
-3.088882351072129495e+01,8.578499500445420978e+00
-3.067748779945324600e+01,8.579040831673053091e+00
-3.036217648104105038e+01,8.554233739763249744e+00
-3.022120559171620968e+01,8.567402210278936892e+00
-3.001905838963374151e+01,8.567920005366239877e+00
-2.993926381306655671e+01,8.593739151310316515e+00
-2.970350582578312881e+01,8.581535662548233745e+00
-2.947693634768527815e+01,8.569308637645821847e+00
-2.876724287060887875e+01,8.430245352494887712e+00
-2.800870484150174278e+01,8.265692427364529138e+00
-2.717980199045137368e+01,8.088512362946110201e+00
-2.628972282664337712e+01,7.898681623099308879e+00
-2.533870859551612753e+01,7.657777458732319076e+00
-2.463844487306370112e+01,7.480267888349255045e+00
-2.371185291795183048e+01,7.252108543971981902e+00
-2.290761358835525030e+01,7.049250550451480635e+00
-2.254369896335069612e+01,6.960531069470448529e+00
-2.252556319041796584e+01,6.922155392659313122e+00
-2.270014486494374140e+01,6.921708205993008178e+00
-2.281040697517054738e+01,6.921425772309024893e+00
-2.296661163132518624e+01,6.921025657923382646e+00
-2.311967303593850076e+01,6.933440971948450660e+00
-2.384750228594762334e+01,7.110879933910517536e+00
-2.449577820482796398e+01,7.275715292724861172e+00
-2.519604192728037617e+01,7.453224863107922538e+00
-2.621742098035084112e+01,7.706756166762967375e+00
-2.635524861813435038e+01,7.706403124657988712e+00
-2.650540801664474699e+01,7.693211118001967996e+00
-2.677187478302620249e+01,7.692528569932345128e+00
-2.700763277030962328e+01,7.704732058694425234e+00
-2.717302593564983582e+01,7.704308408168452083e+00
-2.738436164691787766e+01,7.703767076940818193e+00
-2.754975481225808309e+01,7.703343426414844153e+00
-2.768758245004159235e+01,7.702990384309866378e+00
-2.780703306945396847e+01,7.702684414485553077e+00
-2.683764181995558573e+01,7.461827322399227747e+00
-2.598141468678691979e+01,7.246295117310006084e+00
-2.516798684800478014e+01,7.043460659929838386e+00
-2.430257120565054763e+01,6.827951990980950292e+00
-2.340354477809538380e+01,6.599722038182680883e+00
-2.258092843012766338e+01,6.396911116942842312e+00
-2.166352498420135575e+01,6.168728236425235600e+00
-2.075531004746062180e+01,5.940521819767297096e+00
-1.999387001225056082e+01,5.750361573955848904e+00
-1.918044217346841052e+01,5.547527116575679429e+00
-1.821105092397002423e+01,5.306670024489353210e+00
-1.808241179537208509e+01,5.306999530454000080e+00
-1.786503082645979745e+01,5.294748969411254613e+00
-1.783117879582044907e+01,5.320450434653671401e+00
-1.767811739120712744e+01,5.308035120628602499e+00
-1.856191005193248955e+01,5.523496717296827008e+00
-1.930497306877142094e+01,5.713704035388939673e+00
-2.017038871112564280e+01,5.929212704337826878e+00
-2.119176776419610775e+01,6.182744007992871715e+00
-2.134192716270650436e+01,6.169552001336850999e+00
-2.225014209944725252e+01,6.397758417994791280e+00
-2.327152115251771392e+01,6.651289721649836117e+00
-2.431732248160356136e+01,6.917565845294595839e+00
-2.418868335300561867e+01,6.917895351259242709e+00
-2.405085571522211296e+01,6.918248393364220483e+00
-2.388546254988191109e+01,6.918672043890195411e+00
-2.368331534779942871e+01,6.919189838977496620e+00
-2.336486077784589455e+01,6.907198175478399982e+00
-2.230987093957448408e+01,6.640945587973972941e+00
-2.145364380640582525e+01,6.425413382884753943e+00
-2.074419157476783937e+01,6.247927348642021705e+00
-1.988796444159917698e+01,6.032395143552801819e+00
-1.907453660281704089e+01,5.829560686172635897e+00
-1.837427288036461803e+01,5.652051115789572755e+00
-1.775960774668521935e+01,5.499937040824610435e+00
-1.719693041657791355e+01,5.360497177428370286e+00
-1.690313936807816475e+01,5.322827584827191316e+00
-1.669180365681012290e+01,5.323368916054825206e+00
-1.750523149559226610e+01,5.526203373434993793e+00
-1.831865933437440574e+01,5.729037830815161492e+00
-1.913208717315655960e+01,5.931872288195330967e+00
-1.998831430632521844e+01,6.147404493284550853e+00
-1.979535561342830974e+01,6.147898752231520270e+00
-1.963915095727366023e+01,6.148298866617161629e+00
-1.938501595161910984e+01,6.136142450135745108e+00
-1.926556533220673018e+01,6.136448419960058409e+00
-1.844294898423902040e+01,5.933637498720222503e+00
-1.769069745821451534e+01,5.743453716768439854e+00
-1.692006891381888778e+01,5.553317007097322566e+00
-1.616781738779438982e+01,5.363133225145541694e+00
-1.525041394186808219e+01,5.134950344627934093e+00
-1.482242099800295598e+01,5.007972867537425543e+00
-1.436081726893687893e+01,4.868274106597532125e+00
-1.399400063782939974e+01,4.753947304935410401e+00
-1.357519620314983655e+01,4.626946291704569170e+00
-1.319000255367121888e+01,4.512666562323110142e+00
-1.285679670776468342e+01,4.411061044510370621e+00
-1.300381285473376103e+01,4.410684466265061054e+00
-1.310488645577500222e+01,4.410425568721411338e+00
-1.321514856600180821e+01,4.410143135037428053e+00
-1.328865663948634257e+01,4.409954845914772825e+00
-1.339891874971314856e+01,4.409672412230790428e+00
-1.278425361603376231e+01,4.257558337265830772e+00
-1.207480138439576933e+01,4.080072303023098534e+00
-1.070788472469187624e+01,3.737774446106356230e+00
-1.044770446139307474e+01,3.712826137354560352e+00
-1.029149980523843588e+01,3.713226251740203043e+00
-1.002817629039830649e+01,3.701093371399116094e+00
-9.853594615872530937e+00,3.701540558065422371e+00
-9.642258904604487313e+00,3.702081889293055816e+00
-9.513619776006544626e+00,3.702411395257701354e+00
-9.427779941795119356e+00,3.715438648931399523e+00
-9.314374580026989037e+00,3.728536511026091738e+00
-1.042135222187048349e+01,4.007463310099239173e+00
-1.112161594432289924e+01,4.184972880482300539e+00
-1.189224448871853035e+01,4.375109590153418715e+00
-1.285244722903135361e+01,4.615990218380077614e+00
-1.356189946066934482e+01,4.793476252622808964e+00
-1.450372518261102073e+01,5.034403953130128784e+00
-1.547311643210940701e+01,5.275261045216455003e+00
-1.633853207446363598e+01,5.490769714165343096e+00
-1.729873481477645214e+01,5.731650342392000219e+00
-1.796538775202792593e+01,5.896438628925680270e+00
-1.897757829591283141e+01,6.149993468721058676e+00
-1.969621903673638030e+01,6.327455966823455569e+00
-2.050045836633295693e+01,6.530313960343955948e+00
-2.130469769592953355e+01,6.733171953864456327e+00
-2.207532624032516466e+01,6.923308663535573615e+00
-2.194354386018590120e+01,6.936453597910930746e+00
-2.176896218566012919e+01,6.936900784577236578e+00
-2.151482718000556815e+01,6.924744368095818281e+00
-2.134024550547979615e+01,6.925191554762125001e+00
-2.116566383095401704e+01,6.925638741428429945e+00
-2.046540010850159064e+01,6.748129171045366803e+00
-1.955718517176086380e+01,6.519922754387430075e+00
-1.857860541307690738e+01,6.279089198441435649e+00
-1.806791588654166958e+01,6.152323546613912342e+00
-1.838322720495387230e+01,6.177130638523716577e+00
-1.753618858097078714e+01,5.961574897294166675e+00
-1.677474854576073682e+01,5.771414651482720259e+00
-1.576255800187581357e+01,5.517859811687338301e+00
-1.483596604676394648e+01,5.289700467310064269e+00
-1.393693961920877378e+01,5.061470514511793972e+00
-1.289113829012293522e+01,4.795194390867035139e+00
-1.182695994266595463e+01,4.528965339502939003e+00
-1.080558088959548968e+01,4.275434035847894165e+00
-9.750591051324075664e+00,4.009181448343466236e+00
-8.866798390598717106e+00,3.793719851675242616e+00
-7.646656632425497868e+00,3.489468165604989291e+00
-7.142253608972914058e+00,3.337071656956047239e+00
-6.671461370721265105e+00,3.197396432156484725e+00
-6.228234660026332747e+00,3.057650598935930386e+00
-5.415048066682581762e+00,2.816393392463961032e+00
-5.580441232022793407e+00,2.815969741937987436e+00
-5.736645888177439367e+00,2.815569627552346077e+00
-5.966358617816613474e+00,2.814981224044048602e+00
-6.238870641842311215e+00,2.827090568244803759e+00
-7.540254449213128929e+00,2.874986613820186943e+00
-7.023278419595247790e+00,2.773851818814084602e+00
-6.854742002713711813e+00,2.787090897750767571e+00
-6.637361033801417065e+00,2.774840336708021216e+00
-6.462779359275647728e+00,2.775287523374328824e+00
-6.288197684749867733e+00,2.775734710040633324e+00
-5.752844636760849006e+00,2.674646987315194568e+00
-5.282052398509213376e+00,2.534971762515635163e+00
-4.731706829128794922e+00,2.382692934568352516e+00
-3.921422241887962734e+00,2.167043048777471448e+00
-3.013207305147234560e+00,1.938836632119534942e+00
-2.019393779633465336e+00,1.685234720043493395e+00
-1.083613315336023453e+00,1.457098911806550046e+00
-9.584504746650725215e-02,1.216288892000888522e+00
7.879476132588544290e-01,1.000827295332664457e+00
8.677421898260346822e-01,1.026646441276741095e+00
9.995245699653048099e-01,1.039791375652096228e+00
1.021286085316159387e+00,1.091076625435270397e+00
1.128646189440046355e+00,1.116966379800341524e+00
8.445261410026669857e-01,1.231505006725451157e+00
2.973238231635686457e-01,1.396599263083444953e+00
-3.538541018196976751e-01,1.587041942578878428e+00
-7.878923033290601285e-01,1.726811311939764115e+00
-1.237164271668251603e+00,1.879349037430700697e+00
-1.634448436435345986e+00,2.019212551352913998e+00
-2.154085226717745716e+00,2.184377416131904059e+00
-2.753275348128924715e+00,2.362145884058616918e+00
-3.205690568009435193e+00,2.501868181138841241e+00
-3.746847628204297731e+00,2.654170545226459232e+00
-4.511189669517277068e+00,2.869938111718995710e+00
-3.819873210812022801e+00,2.730827754287400655e+00
-2.966548083746290754e+00,2.540902869879270387e+00
-2.021337864824882757e+00,2.351213346874458932e+00
-2.290224146432437546e+00,2.452983617669519223e+00
-2.568298937225575784e+00,2.554730352324251275e+00
-2.870796004034079640e+00,2.669221906968695102e+00
-2.748202133080393406e+00,2.682343305203722217e+00
-3.243416647347404425e+00,2.834763349992995618e+00
-3.714208885599052490e+00,2.974438574792557244e+00
-4.408186104968826236e+00,3.177579001997041352e+00
-5.196950422297185845e+00,3.406091388479292270e+00
-5.796140543708367510e+00,3.583859856406006017e+00
-6.315777333990767239e+00,3.749024721184995634e+00
-7.037320080917245591e+00,3.952094539968484810e+00
-7.697686515086063608e+00,4.142513683323582718e+00
-8.324442164053943216e+00,4.320211542829300200e+00
-9.055173420165994358e+00,4.523257825472457583e+00
-9.908257301793325311e+00,4.751605458972386842e+00
-1.093568161250803605e+01,5.017928654897810148e+00
-1.204265925435152873e+01,5.296855453970957583e+00
-1.334235434365353612e+01,5.613710743188934593e+00
-1.446166374622391793e+01,5.879798577711039975e+00
-1.559016165797986631e+01,6.145862876092811788e+00
-1.670342580290599699e+01,6.399158818344536925e+00
-1.788705476977535369e+01,6.665081899884318872e+00
-1.891472032592846730e+01,6.892982346717944075e+00
-2.003112772239592232e+01,7.133462860558958063e+00
-2.093958390457507335e+01,7.323246528125100241e+00
-2.164927738165144433e+01,7.462309813276028159e+00
-2.228256077914037903e+01,7.575954066868527015e+00
-2.287304488224280163e+01,7.676900572751975460e+00
-2.352470529810285171e+01,7.790497754063806291e+00
-2.393480371447365229e+01,7.840676805251381332e+00
-2.425011503288586923e+01,7.865483897161189120e+00
-2.449506152935485659e+01,7.877663849782937433e+00
-2.488363967581319258e+01,7.940705401661885432e+00
-2.571254252686356523e+01,8.117885466080304369e+00
-2.641909275239862254e+01,8.269764179641944324e+00
-2.741314752335078353e+01,8.484943342626184659e+00
-2.826961590195784524e+01,8.662052798623605554e+00
-2.901292016423517950e+01,8.813837367623920116e+00
-2.978378995406921348e+01,8.965551328203238413e+00
-3.044149562757352001e+01,9.091940401785450376e+00
-3.105640200669131801e+01,9.205631727658612817e+00
-3.168968540418025270e+01,9.319275981251111673e+00
-3.224655872208171559e+01,9.407501203285173474e+00
-3.279424353079762255e+01,9.495749961459569732e+00
-3.295963669613782798e+01,9.495326310933595693e+00
-3.336054660332307265e+01,9.545528898261503414e+00
-3.364829239417856854e+01,9.570406598592303027e+00
-3.375565249830245307e+01,9.544516844227231900e+00
-3.395779970038493190e+01,9.543999049139930690e+00
-3.373485596470520420e+01,9.442111097643209661e+00
-3.370148642494265090e+01,9.390967064702026690e+00
-3.351215347446387227e+01,9.301800397054687863e+00
-3.328002122959857445e+01,9.199935981698297738e+00
-3.321908616227931788e+01,9.148862557178109256e+00
-3.278504796076995120e+01,9.009093187817223125e+00
-3.264770281386324768e+01,8.932600731738601141e+00
-3.220447610316831089e+01,8.792854898518045914e+00
-1.764065373983384788e+01,6.396758132030684330e+00
-1.709030817045342232e+01,6.244479304083399462e+00
-1.637481068117119420e+01,6.054201377570292308e+00
-1.560732538831689276e+01,5.851249239488465648e+00
-1.477866378270493541e+01,5.635646425978250385e+00
-1.399280147147948306e+01,5.432741360177083756e+00
-1.318856214188291354e+01,5.229883366656586041e+00
-1.244549912504397327e+01,5.039676048564470712e+00
-1.182793198526166201e+01,4.861954652918421438e+00
-1.174861989957127939e+01,4.810928300678898317e+00
-1.219837435878726950e+01,4.886620527986234919e+00
-1.284374827156468335e+01,5.025848566119488936e+00
-1.383151653943420456e+01,5.266658585925151570e+00
-1.466017814504616368e+01,5.482261399435366833e+00
-1.535729861595726042e+01,5.672586398229139348e+00
-1.598405426492514181e+01,5.850284257734856830e+00
-1.645484650317677477e+01,5.989959482534416679e+00
-1.683689690111407700e+01,6.117054640326586856e+00
-1.721894729905136145e+01,6.244149798118754369e+00
